layer,entropy,length,top1,top2_a,top2_b,top2_same_pair,logits_json
13,0.3499999940395355,15.0,6,6,3,0,"[-0.17865726351737976, -0.3125740587711334, -0.10575250536203384, 0.5629675388336182, -0.1092132106423378, -0.1907576322555542, 0.584140419960022, -0.15146997570991516]"
13,0.3499999940395355,16.0,6,6,3,0,"[-0.18885384500026703, -0.3315739333629608, -0.11144223809242249, 0.6141930818557739, -0.11533119529485703, -0.2017708718776703, 0.6369968056678772, -0.15979637205600739]"
13,0.4000000059604645,1.0,4,4,2,0,"[-0.036414969712495804, -0.04752598702907562, -0.026380715891718864, -0.15162983536720276, -0.023867366835474968, -0.03712299466133118, -0.15320609509944916, -0.03531671687960625]"
13,0.4000000059604645,2.0,4,4,2,0,"[-0.04661155119538307, -0.06652584671974182, -0.032070450484752655, -0.10040422528982162, -0.029985347762703896, -0.04813623055815697, -0.10034970939159393, -0.04364311322569847]"
13,0.4000000059604645,3.0,4,4,2,0,"[-0.05680812895298004, -0.08552571386098862, -0.037760183215141296, -0.04917861521244049, -0.03610333055257797, -0.05914946645498276, -0.047493331134319305, -0.051969513297080994]"
13,0.4000000059604645,4.0,6,6,3,0,"[-0.06700471043586731, -0.10452557355165482, -0.04344991594552994, 0.0020470023155212402, -0.0422213114798069, -0.07016269862651825, 0.005363054573535919, -0.06029590964317322]"
13,0.4000000059604645,5.0,6,6,3,0,"[-0.07720129191875458, -0.12352543324232101, -0.04913964867591858, 0.05327261984348297, -0.04833929240703583, -0.08117593824863434, 0.05821942538022995, -0.06862230598926544]"
13,0.4000000059604645,6.0,6,6,3,0,"[-0.08739787340164185, -0.1425253003835678, -0.05482938885688782, 0.10449822247028351, -0.054457277059555054, -0.09218917787075043, 0.11107581108808517, -0.07694870233535767]"
13,0.4000000059604645,7.0,6,6,3,0,"[-0.09759445488452911, -0.1615251749753952, -0.06051912158727646, 0.15572383999824524, -0.06057525798678398, -0.10320241004228592, 0.163932204246521, -0.08527511358261108]"
13,0.4000000059604645,8.0,6,6,3,0,"[-0.10779103636741638, -0.1805250346660614, -0.0662088543176651, 0.20694944262504578, -0.06669323891401291, -0.11421564966440201, 0.21678858995437622, -0.09360150992870331]"
13,0.4000000059604645,9.0,6,6,3,0,"[-0.11798761785030365, -0.1995248943567276, -0.07189858704805374, 0.2581750452518463, -0.07281122356653214, -0.1252288818359375, 0.26964497566223145, -0.10192790627479553]"
13,0.4000000059604645,10.0,6,6,3,0,"[-0.12818419933319092, -0.2185247540473938, -0.07758831977844238, 0.3094007074832916, -0.07892920076847076, -0.1362421214580536, 0.3225013017654419, -0.11025430262088776]"
13,0.4000000059604645,11.0,6,6,3,0,"[-0.13838078081607819, -0.2375246286392212, -0.08327805250883102, 0.36062631011009216, -0.08504718542098999, -0.14725534617900848, 0.3753576874732971, -0.11858069896697998]"
13,0.4000000059604645,12.0,6,6,3,0,"[-0.14857734739780426, -0.2565244734287262, -0.08896779268980026, 0.4118519127368927, -0.09116517007350922, -0.15826858580112457, 0.42821407318115234, -0.1269070953130722]"
13,0.4000000059604645,13.0,6,6,3,0,"[-0.15877392888069153, -0.2755243480205536, -0.0946575254201889, 0.46307751536369324, -0.09728314727544785, -0.16928182542324066, 0.48107045888900757, -0.13523349165916443]"
13,0.4000000059604645,14.0,6,6,3,0,"[-0.1689705103635788, -0.294524222612381, -0.10034725815057755, 0.5143032073974609, -0.10340113192796707, -0.18029505014419556, 0.5339268445968628, -0.14355990290641785]"
13,0.4000000059604645,15.0,6,6,3,0,"[-0.17916709184646606, -0.313524067401886, -0.10603699088096619, 0.5655287504196167, -0.1095191091299057, -0.19130828976631165, 0.586783230304718, -0.15188629925251007]"
13,0.4000000059604645,16.0,6,6,3,0,"[-0.18936367332935333, -0.3325239419937134, -0.11172672361135483, 0.616754412651062, -0.11563709378242493, -0.20232152938842773, 0.6396396160125732, -0.1602126955986023]"
13,0.45000001788139343,1.0,4,4,2,0,"[-0.03692479804158211, -0.04847598075866699, -0.026665203273296356, -0.14906854927539825, -0.02417326532304287, -0.03767365962266922, -0.15056326985359192, -0.03573303669691086]"
13,0.45000001788139343,2.0,4,4,2,0,"[-0.047121379524469376, -0.06747584044933319, -0.032354936003685, -0.09784293919801712, -0.030291248112916946, -0.04868689179420471, -0.0977068841457367, -0.04405943304300308]"
13,0.45000001788139343,3.0,4,4,2,0,"[-0.057317957282066345, -0.08647570759057999, -0.03804466873407364, -0.046617329120635986, -0.036409229040145874, -0.0597001314163208, -0.04485050588846207, -0.052385833114385605]"
13,0.45000001788139343,4.0,6,6,3,0,"[-0.06751453876495361, -0.10547556728124619, -0.04373440146446228, 0.004608288407325745, -0.0425272099673748, -0.07071336358785629, 0.008005879819393158, -0.06071222946047783]"
13,0.45000001788139343,5.0,6,6,3,0,"[-0.07771112024784088, -0.12447542697191238, -0.04942413419485092, 0.055833905935287476, -0.04864519089460373, -0.08172660320997238, 0.06086225062608719, -0.06903862953186035]"
13,0.45000001788139343,6.0,6,6,3,0,"[-0.08790770173072815, -0.14347529411315918, -0.05511387437582016, 0.10705950856208801, -0.054763175547122955, -0.09273983538150787, 0.11371863633394241, -0.07736502587795258]"
13,0.45000001788139343,7.0,6,6,3,0,"[-0.09810428321361542, -0.16247516870498657, -0.0608036071062088, 0.15828514099121094, -0.06088115647435188, -0.10375306755304337, 0.16657501459121704, -0.0856914222240448]"
13,0.45000001788139343,8.0,6,6,3,0,"[-0.10830086469650269, -0.18147502839565277, -0.06649333983659744, 0.20951074361801147, -0.06699913740158081, -0.11476630717515945, 0.21943140029907227, -0.09401781857013702]"
13,0.45000001788139343,9.0,6,6,3,0,"[-0.11849744617938995, -0.20047488808631897, -0.07218307256698608, 0.260736346244812, -0.07311712205410004, -0.12577953934669495, 0.2722877860069275, -0.10234421491622925]"
13,0.45000001788139343,10.0,6,6,3,0,"[-0.12869402766227722, -0.21947474777698517, -0.07787280529737473, 0.31196197867393494, -0.07923509925603867, -0.13679277896881104, 0.3251441419124603, -0.11067061126232147]"
13,0.45000001788139343,11.0,6,6,3,0,"[-0.1388906091451645, -0.23847462236881256, -0.08356253802776337, 0.3631875813007355, -0.08535308390855789, -0.14780601859092712, 0.37800052762031555, -0.11899702250957489]"
13,0.45000001788139343,12.0,6,6,3,0,"[-0.14908717572689056, -0.25747448205947876, -0.0892522782087326, 0.414413183927536, -0.09147106856107712, -0.1588192582130432, 0.43085694313049316, -0.12732341885566711]"
13,0.45000001788139343,13.0,6,6,3,0,"[-0.15928375720977783, -0.27647432684898376, -0.09494201093912125, 0.46563878655433655, -0.09758905321359634, -0.1698324978351593, 0.4837132692337036, -0.13564981520175934]"
13,0.45000001788139343,14.0,6,6,3,0,"[-0.1694803386926651, -0.29547420144081116, -0.10063174366950989, 0.5168644189834595, -0.10370703786611557, -0.1808457225561142, 0.5365697145462036, -0.14397622644901276]"
13,0.45000001788139343,15.0,6,6,3,0,"[-0.17967692017555237, -0.31447404623031616, -0.10632147639989853, 0.5680900812149048, -0.1098250076174736, -0.19185896217823029, 0.5894260406494141, -0.15230262279510498]"
13,0.45000001788139343,16.0,6,6,3,0,"[-0.18987350165843964, -0.33347392082214355, -0.11201120913028717, 0.6193156242370605, -0.11594299226999283, -0.20287220180034637, 0.6422824859619141, -0.1606290191411972]"
13,0.5,1.0,4,4,2,0,"[-0.03743462637066841, -0.04942597076296806, -0.026949690654873848, -0.14650727808475494, -0.02447916381061077, -0.038224317133426666, -0.14792044460773468, -0.03614935278892517]"
13,0.5,2.0,4,4,2,0,"[-0.04763120785355568, -0.06842583417892456, -0.03263942152261734, -0.09528166055679321, -0.030597146600484848, -0.049237556755542755, -0.09506406635046005, -0.044475752860307693]"
13,0.5,3.0,4,4,2,0,"[-0.05782778561115265, -0.08742569386959076, -0.03832915797829628, -0.04405605047941208, -0.036715127527713776, -0.06025078892707825, -0.042207688093185425, -0.05280214920639992]"
13,0.5,4.0,6,6,3,0,"[-0.06802436709403992, -0.10642556101083755, -0.04401889443397522, 0.007169567048549652, -0.0428331084549427, -0.07126402854919434, 0.0106486976146698, -0.06112854927778244]"
13,0.5,5.0,6,6,3,0,"[-0.07822094857692719, -0.12542541325092316, -0.04970862716436386, 0.058395177125930786, -0.04895108938217163, -0.08227726072072983, 0.06350506097078323, -0.06945494562387466]"
13,0.5,6.0,6,6,3,0,"[-0.08841753005981445, -0.14442528784275055, -0.0553983598947525, 0.10962077975273132, -0.05506907403469086, -0.09329050034284592, 0.11636144667863846, -0.07778134942054749]"
13,0.5,7.0,6,6,3,0,"[-0.09861411154270172, -0.16342514753341675, -0.061088092625141144, 0.16084641218185425, -0.061187054961919785, -0.10430373251438141, 0.16921782493591309, -0.08610774576663971]"
13,0.5,8.0,6,6,3,0,"[-0.10881069302558899, -0.18242502212524414, -0.06677782535552979, 0.21207201480865479, -0.06730503588914871, -0.1153169721364975, 0.2220742106437683, -0.09443414211273193]"
13,0.5,9.0,6,6,3,0,"[-0.11900727450847626, -0.20142486691474915, -0.07246755808591843, 0.2632976174354553, -0.07342302054166794, -0.1263302117586136, 0.27493059635162354, -0.10276053845882416]"
13,0.5,10.0,6,6,3,0,"[-0.12920385599136353, -0.22042474150657654, -0.07815729081630707, 0.31452324986457825, -0.07954100519418716, -0.13734343647956848, 0.32778695225715637, -0.11108693480491638]"
13,0.5,11.0,6,6,3,0,"[-0.1394004374742508, -0.23942461609840393, -0.08384702354669571, 0.3657488524913788, -0.08565898984670639, -0.14835667610168457, 0.3806433379650116, -0.1194133460521698]"
13,0.5,12.0,6,6,3,0,"[-0.14959700405597687, -0.25842446088790894, -0.08953676372766495, 0.4169744551181793, -0.09177697449922562, -0.15936991572380066, 0.4334997534751892, -0.12773974239826202]"
13,0.5,13.0,6,6,3,0,"[-0.15979358553886414, -0.27742433547973633, -0.09522649645805359, 0.46820005774497986, -0.09789494425058365, -0.17038315534591675, 0.48635613918304443, -0.13606613874435425]"
13,0.5,14.0,6,6,3,0,"[-0.1699901670217514, -0.2964242100715637, -0.10091622918844223, 0.5194257497787476, -0.10401292890310287, -0.18139638006687164, 0.5392125248908997, -0.14439253509044647]"
13,0.5,15.0,6,6,3,0,"[-0.18018674850463867, -0.3154240548610687, -0.10660596191883087, 0.5706512928009033, -0.1101309135556221, -0.19240961968898773, 0.5920689105987549, -0.1527189314365387]"
13,0.5,16.0,6,6,3,0,"[-0.19038332998752594, -0.3344239294528961, -0.11229569464921951, 0.6218769550323486, -0.11624889820814133, -0.20342285931110382, 0.6449252963066101, -0.16104532778263092]"
13,0.550000011920929,1.0,4,4,2,0,"[-0.03794445842504501, -0.05037596449255943, -0.02723417617380619, -0.14394599199295044, -0.024785064160823822, -0.03877498209476471, -0.14527763426303864, -0.03656567633152008]"
13,0.550000011920929,2.0,4,4,2,0,"[-0.04814103990793228, -0.06937582790851593, -0.03292391076683998, -0.0927203819155693, -0.0309030469506979, -0.0497882142663002, -0.09242124855518341, -0.044892072677612305]"
13,0.550000011920929,3.0,4,4,2,0,"[-0.05833761766552925, -0.08837568759918213, -0.03861364722251892, -0.04149477183818817, -0.03702102601528168, -0.06080145388841629, -0.03956487029790878, -0.05321847274899483]"
13,0.550000011920929,4.0,6,6,3,0,"[-0.06853419542312622, -0.10737555474042892, -0.04430337995290756, 0.00973084568977356, -0.043139006942510605, -0.07181468605995178, 0.013291515409946442, -0.06154486909508705]"
13,0.550000011920929,5.0,6,6,3,0,"[-0.07873077690601349, -0.12637540698051453, -0.049993112683296204, 0.06095646321773529, -0.04925698786973953, -0.08282792568206787, 0.06614788621664047, -0.06987126171588898]"
13,0.550000011920929,6.0,6,6,3,0,"[-0.08892735838890076, -0.14537528157234192, -0.055682845413684845, 0.11218206584453583, -0.05537497252225876, -0.09384115785360336, 0.1190042719244957, -0.0781976729631424]"
13,0.550000011920929,7.0,6,6,3,0,"[-0.09912393987178802, -0.1643751561641693, -0.061372578144073486, 0.16340771317481995, -0.061492953449487686, -0.10485439002513885, 0.17186063528060913, -0.08652406930923462]"
13,0.550000011920929,8.0,6,6,3,0,"[-0.10932052135467529, -0.18337500095367432, -0.06706231087446213, 0.21463331580162048, -0.06761093437671661, -0.11586762964725494, 0.22471702098846436, -0.09485046565532684]"
13,0.550000011920929,9.0,6,6,3,0,"[-0.11951710283756256, -0.2023748755455017, -0.07275204360485077, 0.265858918428421, -0.07372891902923584, -0.12688086926937103, 0.2775734066963196, -0.10317686200141907]"
13,0.550000011920929,10.0,6,6,3,0,"[-0.12971368432044983, -0.2213747203350067, -0.07844178378582001, 0.31708452105522156, -0.07984690368175507, -0.13789410889148712, 0.3304297924041748, -0.11150325834751129]"
13,0.550000011920929,11.0,6,6,3,0,"[-0.1399102658033371, -0.2403745949268341, -0.08413150906562805, 0.3683101236820221, -0.08596488833427429, -0.14890733361244202, 0.38328617811203003, -0.11982965469360352]"
13,0.550000011920929,12.0,6,6,3,0,"[-0.15010683238506317, -0.2593744695186615, -0.08982124924659729, 0.41953572630882263, -0.09208287298679352, -0.1599205732345581, 0.43614256381988525, -0.12815605103969574]"
13,0.550000011920929,13.0,6,6,3,0,"[-0.16030342876911163, -0.2783743143081665, -0.09551098942756653, 0.47076132893562317, -0.09820085018873215, -0.1709338128566742, 0.4889989495277405, -0.13648244738578796]"
13,0.550000011920929,14.0,6,6,3,0,"[-0.1704999953508377, -0.2973741888999939, -0.10120071470737457, 0.5219869613647461, -0.10431883484125137, -0.1819470375776291, 0.5418553352355957, -0.14480885863304138]"
13,0.550000011920929,15.0,6,6,3,0,"[-0.18069659173488617, -0.3163740336894989, -0.10689045488834381, 0.5732126235961914, -0.11043681204319, -0.19296027719974518, 0.5947117209434509, -0.1531352549791336]"
13,0.550000011920929,16.0,6,6,3,0,"[-0.19089315831661224, -0.3353739082813263, -0.11258018016815186, 0.6244381666183472, -0.11655479669570923, -0.20397351682186127, 0.6475681066513062, -0.16146165132522583]"
13,0.6000000238418579,1.0,4,4,2,0,"[-0.03845428675413132, -0.0513259582221508, -0.027518663555383682, -0.14138470590114594, -0.025090964511036873, -0.039325643330812454, -0.1426348090171814, -0.03698199614882469]"
13,0.6000000238418579,2.0,4,4,2,0,"[-0.048650868237018585, -0.0703258216381073, -0.03320840001106262, -0.0901590958237648, -0.0312089454382658, -0.050338879227638245, -0.08977842330932617, -0.045308392494916916]"
13,0.6000000238418579,3.0,6,6,4,0,"[-0.058847445994615555, -0.0893256813287735, -0.03889813274145126, -0.03893348574638367, -0.03732692822813988, -0.061352115124464035, -0.036922045052051544, -0.05363479256629944]"
13,0.6000000238418579,4.0,6,6,3,0,"[-0.06904402375221252, -0.1083255484700203, -0.044587865471839905, 0.012292131781578064, -0.043444905430078506, -0.07236535102128983, 0.01593434065580368, -0.06196119263768196]"
13,0.6000000238418579,5.0,6,6,3,0,"[-0.07924060523509979, -0.1273254007101059, -0.050277598202228546, 0.0635177493095398, -0.04956289008259773, -0.08337858319282532, 0.06879071146249771, -0.07028758525848389]"
13,0.6000000238418579,6.0,6,6,3,0,"[-0.08943718671798706, -0.1463252753019333, -0.05596733093261719, 0.11474335193634033, -0.05568087473511696, -0.0943918228149414, 0.12164709717035294, -0.07861398160457611]"
13,0.6000000238418579,7.0,6,6,3,0,"[-0.09963376820087433, -0.1653251349925995, -0.06165706366300583, 0.16596898436546326, -0.06179885193705559, -0.1054050549864769, 0.17450347542762756, -0.08694039285182953]"
13,0.6000000238418579,8.0,6,6,3,0,"[-0.1098303496837616, -0.18432500958442688, -0.06734679639339447, 0.2171945869922638, -0.06791684031486511, -0.11641829460859299, 0.2273598611354828, -0.09526678919792175]"
13,0.6000000238418579,9.0,6,6,3,0,"[-0.12002693116664886, -0.20332485437393188, -0.07303653657436371, 0.26842018961906433, -0.07403481751680374, -0.12743154168128967, 0.280216246843338, -0.10359318554401398]"
13,0.6000000238418579,10.0,6,6,3,0,"[-0.13022351264953613, -0.22232472896575928, -0.07872626930475235, 0.31964582204818726, -0.08015280216932297, -0.13844476640224457, 0.33307260274887085, -0.1119195818901062]"
13,0.6000000238418579,11.0,6,6,3,0,"[-0.1404200941324234, -0.24132460355758667, -0.08441600203514099, 0.3708714246749878, -0.0862707868218422, -0.14945800602436066, 0.3859289884567261, -0.12024597823619843]"
13,0.6000000238418579,12.0,6,6,3,0,"[-0.15061666071414948, -0.2603244483470917, -0.09010574221611023, 0.42209699749946594, -0.09238877147436142, -0.16047124564647675, 0.4387853741645813, -0.12857237458229065]"
13,0.6000000238418579,13.0,6,6,3,0,"[-0.16081325709819794, -0.27932432293891907, -0.09579547494649887, 0.47332265973091125, -0.09850674867630005, -0.17148448526859283, 0.4916417598724365, -0.13689877092838287]"
13,0.6000000238418579,14.0,6,6,3,0,"[-0.171009823679924, -0.29832419753074646, -0.10148520767688751, 0.5245482921600342, -0.10462473332881927, -0.18249769508838654, 0.5444981455802917, -0.1452251821756363]"
13,0.6000000238418579,15.0,6,6,3,0,"[-0.18120642006397247, -0.31732404232025146, -0.10717494040727615, 0.5757738351821899, -0.1107427105307579, -0.19351093471050262, 0.597354531288147, -0.15355157852172852]"
13,0.6000000238418579,16.0,6,6,3,0,"[-0.19140298664569855, -0.33632391691207886, -0.1128646731376648, 0.6269994974136353, -0.11686069518327713, -0.2045241743326187, 0.6502109169960022, -0.16187797486782074]"
13,0.6500000357627869,1.0,4,4,2,0,"[-0.03896411508321762, -0.05227595195174217, -0.027803150936961174, -0.13882343471050262, -0.025396862998604774, -0.0398763045668602, -0.13999199867248535, -0.0373983159661293]"
13,0.6500000357627869,2.0,4,4,2,0,"[-0.04916069656610489, -0.07127581536769867, -0.033492885529994965, -0.0875978171825409, -0.03151484206318855, -0.05088954046368599, -0.08713561296463013, -0.045724716037511826]"
13,0.6500000357627869,3.0,6,6,3,0,"[-0.05935727432370186, -0.09027567505836487, -0.039182618260383606, -0.03637220710515976, -0.03763282671570778, -0.06190277636051178, -0.0342792347073555, -0.05405111238360405]"
