layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,1.0,0.6931471824645996,3.700000047683716,0,0,6,0,"[-0.007320149336010218, -0.5393460988998413, -0.21498045325279236, -0.12907789647579193, -0.4793500304222107, -0.1294863373041153, -0.05615628510713577, -0.4311220347881317]"
0,1.0,0.6931471824645996,3.75,0,0,6,0,"[-0.007434037048369646, -0.5455288887023926, -0.21719643473625183, -0.13020944595336914, -0.4848185181617737, -0.13065963983535767, -0.05668691545724869, -0.43595364689826965]"
0,1.0,0.6931471824645996,3.799999952316284,0,0,6,0,"[-0.0075479247607290745, -0.5517117381095886, -0.2194124162197113, -0.13134098052978516, -0.49028700590133667, -0.13183294236660004, -0.057217538356781006, -0.4407851994037628]"
0,1.0,0.6931471824645996,3.8499999046325684,0,0,6,0,"[-0.007661812473088503, -0.5578945875167847, -0.22162839770317078, -0.13247251510620117, -0.49575549364089966, -0.1330062448978424, -0.05774816870689392, -0.44561681151390076]"
0,1.0,0.6931471824645996,3.9000000953674316,0,0,6,0,"[-0.007775700185447931, -0.5640774965286255, -0.22384439408779144, -0.13360406458377838, -0.5012240409851074, -0.13417954742908478, -0.058278799057006836, -0.4504483640193939]"
0,1.0,0.6931471824645996,3.950000047683716,0,0,6,0,"[-0.007889587432146072, -0.5702602863311768, -0.2260603904724121, -0.1347355991601944, -0.5066925287246704, -0.13535284996032715, -0.058809421956539154, -0.45527997612953186]"
0,1.0,0.6931471824645996,4.0,0,0,6,0,"[-0.0080034751445055, -0.5764431357383728, -0.22827637195587158, -0.1358671486377716, -0.5121610164642334, -0.13652615249156952, -0.05934005230665207, -0.460111528635025]"
0,2.0,1.0986123085021973,0.0,0,0,6,0,"[-0.0006844634190201759, -0.05370916426181793, -0.0508386455476284, -0.05258364975452423, -0.049791596829891205, -0.05092621594667435, -0.027326542884111404, -0.050569526851177216]"
0,2.0,1.0986123085021973,0.05000000074505806,0,0,6,0,"[-0.0007983511313796043, -0.05989200621843338, -0.05305463448166847, -0.053715188056230545, -0.05526009947061539, -0.052099522203207016, -0.02785716950893402, -0.05540110915899277]"
0,2.0,1.0986123085021973,0.10000000149011612,0,0,6,0,"[-0.0009122383780777454, -0.06607485562562943, -0.05527062341570854, -0.05484673008322716, -0.06072860211133957, -0.053272828459739685, -0.028387796133756638, -0.06023269146680832]"
0,2.0,1.0986123085021973,0.15000000596046448,0,0,6,0,"[-0.0010261260904371738, -0.07225769758224487, -0.05748660862445831, -0.05597826838493347, -0.06619710475206375, -0.054446130990982056, -0.028918424621224403, -0.06506426632404327]"
0,2.0,1.0986123085021973,0.20000000298023224,0,0,6,0,"[-0.0011400138027966022, -0.07844054698944092, -0.05970259755849838, -0.057109810411930084, -0.07166560739278793, -0.055619433522224426, -0.02944905124604702, -0.06989584863185883]"
0,2.0,1.0986123085021973,0.25,0,0,6,0,"[-0.0012539010494947433, -0.08462338894605637, -0.06191858649253845, -0.0582413524389267, -0.07713410258293152, -0.0567927360534668, -0.029979677870869637, -0.07472743093967438]"
0,2.0,1.0986123085021973,0.30000001192092896,0,0,6,0,"[-0.0013677887618541718, -0.09080623090267181, -0.06413457542657852, -0.05937289446592331, -0.0826026052236557, -0.057966042309999466, -0.030510304495692253, -0.07955901324748993]"
